"Project","Transect","Point","Protocol","Visit","Date","Start Time","End Time","Observ Time","Count","Spp","CommonName","ScientificName","Detection Cue","Distance Bin ID","Distance Bin","Time Bin","Breeding Status","Singing","Researcher","Data Status"
PLAS,OHC2,OHC2_11,VCP300,2,2014-06-18,06:05:00,06:10:00,06:05:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,011,11,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_11,VCP300,2,2014-06-18,06:05:00,06:10:00,06:05:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",C,017,17,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_11,VCP300,2,2014-06-18,06:05:00,06:10:00,06:05:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,047,47,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_11,VCP300,2,2014-06-18,06:05:00,06:10:00,06:05:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,124,124,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_11,VCP300,2,2014-06-18,06:05:00,06:10:00,06:05:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,139,139,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,115,115,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,032,32,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,NAWA,"Nashville Warbler","Oreothlypis ruficapilla",S,071,71,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,125,125,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",C,031,31,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",C,098,98,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,ROWR,"Rock Wren","Salpinctes obsoletus",S,240,240,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,280,280,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,CORA,"Common Raven","Corvus corax",C,B30,>300,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,067,67,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,MOBL,"Mountain Bluebird","Sialia currucoides",C,170,170,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,MOBL,"Mountain Bluebird","Sialia currucoides",C,120,120,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,2,STJA,"Steller's Jay","Cyanocitta stelleri",C,B30,>300,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,215,215,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,MODO,"Mourning Dove","Zenaida macroura",S,120,120,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,097,97,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,BRCR,"Brown Creeper","Certhia americana",S,078,78,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,1,2014-06-01,08:52:00,08:57:00,08:52:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",S,105,105,5,,0,"Morgan-Outhisack, Lauren","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",S,157,157,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",S,B30,>300,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,LAZB,"Lazuli Bunting","Passerina amoena",S,082,82,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,ROWR,"Rock Wren","Salpinctes obsoletus",S,143,143,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,MOUQ,"Mountain Quail","Oreortyx pictus",C,B30,>300,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,AMRO,"American Robin","Turdus migratorius",C,136,136,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,OHC2,OHC2_12,VCP300,2,2014-06-18,05:53:00,05:58:00,05:53:00,1,XXWO,"Unid. Woodpecker","Picidae sp.",D,234,234,5,,0,"Hutto, Russell","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,086,86,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,200,200,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,020,20,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,099,99,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",C,025,25,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,150,150,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,078,78,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,150,150,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,XXWO,"Unid. Woodpecker","Picidae sp.",C,071,71,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,125,125,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,132,132,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",S,111,111,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",S,080,80,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,1,2014-05-19,08:13:00,08:18:00,08:13:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",C,027,27,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,012,12,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,006,6,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,081,81,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,112,112,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,160,160,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,044,44,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,007,7,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,095,95,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,108,108,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,BRCR,"Brown Creeper","Certhia americana",S,033,33,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,048,48,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,056,56,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,120,120,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,XXWO,"Unid. Woodpecker","Picidae sp.",D,200,200,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,STJA,"Steller's Jay","Cyanocitta stelleri",C,175,175,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,OSFL,"Olive-sided Flycatcher","Contopus cooperi",S,B30,>300,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,060,60,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,063,63,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_1,VCP300,2,2014-06-16,05:45:00,05:50:00,05:45:00,1,HAWO,"Hairy Woodpecker","Picoides villosus",C,082,82,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,024,24,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,060,60,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,168,168,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,210,210,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",S,027,27,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",S,098,98,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,030,30,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,048,48,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,125,125,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,139,139,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,PIWO,"Pileated Woodpecker","Dryocopus pileatus",C,092,92,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,PIWO,"Pileated Woodpecker","Dryocopus pileatus",C,081,81,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,BRCR,"Brown Creeper","Certhia americana",S,091,91,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",S,070,70,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",C,080,80,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",S,043,43,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,1,2014-05-19,08:04:00,08:09:00,08:04:00,1,XXWO,"Unid. Woodpecker","Picidae sp.",D,125,125,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,022,22,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,124,124,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,130,130,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,017,17,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",C,030,30,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,150,150,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,084,84,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,033,33,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,021,21,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,077,77,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,260,260,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,089,89,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,145,145,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",C,040,40,5,,1,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",C,061,61,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_2,VCP300,2,2014-06-16,05:57:00,06:02:00,05:57:00,1,GCKI,"Golden-crowned Kinglet","Regulus satrapa",C,010,10,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,049,49,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,112,112,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,073,73,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,075,75,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,184,184,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,HAFL,"Hammond's Flycatcher","Empidonax hammondii",S,089,89,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,WETA,"Western Tanager","Piranga ludoviciana",C,074,74,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,132,132,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,BRCR,"Brown Creeper","Certhia americana",C,044,44,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",S,195,195,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,CAVI,"Cassin's Vireo","Vireo cassinii",S,066,66,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",C,087,87,5,,1,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,052,52,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,1,2014-05-19,07:54:00,07:59:00,07:54:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,234,234,5,,0,"Lipp, Daniel","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,HETH,"Hermit Thrush","Catharus guttatus",S,047,47,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,091,91,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,WETA,"Western Tanager","Piranga ludoviciana",S,195,195,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",C,006,6,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,DEJU,"Dark-eyed Junco","Junco hyemalis",S,078,78,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,038,38,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,HEWA,"Hermit Warbler","Setophaga occidentalis",S,090,90,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,YRWA,"Yellow-rumped Warbler","Setophaga coronata",S,082,82,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,MOCH,"Mountain Chickadee","Poecile gambeli",C,075,75,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,RBNU,"Red-breasted Nuthatch","Sitta canadensis",S,058,58,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,WHWO,"White-headed Woodpecker","Picoides albolarvatus",C,070,70,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,WHWO,"White-headed Woodpecker","Picoides albolarvatus",J,070,70,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,120,120,5,,0,"Campos, Brent","AVAILABLE Level 3"
PLAS,SEN1,SEN1_3,VCP300,2,2014-06-16,06:09:00,06:14:00,06:09:00,1,TOSO,"Townsend's Solitaire","Myadestes townsendi",S,275,275,5,,0,"Campos, Brent","AVAILABLE Level 3"
